DATAFLOW,MEASURE,INDEX,HOUSHOLD_TYPE,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,BASE_PERIOD,OBS_STATUS,OBS_COMMENT
ABS:LCI(1.0.0),5,115486,P2,50,Q,2026-Q2,0.05,,,,
ABS:LCI(1.0.0),5,115489,P1,50,Q,2025-Q4,0.31,,,,
ABS:LCI(1.0.0),5,115489,P1,50,Q,2026-Q1,-0.16,,,,
ABS:LCI(1.0.0),5,115489,P1,50,Q,2026-Q2,-0.04,,,,
ABS:LCI(1.0.0),5,131279,PBLCI,50,Q,2025-Q4,0,,,,
ABS:LCI(1.0.0),5,131279,PBLCI,50,Q,2026-Q1,0.01,,,,
ABS:LCI(1.0.0),5,131279,PBLCI,50,Q,2026-Q2,0.01,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2007-Q2,42.47,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2007-Q3,43.15,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2007-Q4,43.99,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2008-Q1,45.15,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2008-Q2,46.48,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2008-Q3,47.95,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2008-Q4,48.53,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2009-Q1,49.12,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2009-Q2,48.54,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2009-Q3,49.71,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2009-Q4,50.38,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2010-Q1,51.7,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2010-Q2,52.4,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2010-Q3,53.71,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2010-Q4,54.22,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2011-Q1,55.34,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2011-Q2,56.13,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2011-Q3,56.4,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2011-Q4,56.84,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2012-Q1,56.78,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2012-Q2,57.16,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2012-Q3,57.69,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2012-Q4,58.49,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2013-Q1,59.41,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2013-Q2,59.25,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2013-Q3,58.75,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2013-Q4,58.67,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2014-Q1,58.91,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2014-Q2,58.78,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2014-Q3,58.98,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2014-Q4,59.63,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2015-Q1,59.65,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2015-Q2,59.33,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2015-Q3,59.82,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2015-Q4,60.6,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2016-Q1,61.5,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2016-Q2,62.1,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2016-Q3,63.45,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2016-Q4,63.95,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2017-Q1,64.79,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2017-Q2,64.47,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2017-Q3,65.29,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2017-Q4,66.22,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2018-Q1,66.64,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2018-Q2,67.08,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2018-Q3,67.54,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2018-Q4,67.93,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2019-Q1,67.76,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2019-Q2,67.81,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2019-Q3,67.71,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2019-Q4,67.7,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2020-Q1,68,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2020-Q2,68.26,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2020-Q3,67.97,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2020-Q4,68.14,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2021-Q1,67.89,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2021-Q2,68.59,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2021-Q3,69.3,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2021-Q4,69.69,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2022-Q1,70.29,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2022-Q2,70.52,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2022-Q3,72.77,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2022-Q4,75.29,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2023-Q1,78.66,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2023-Q2,82.78,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2023-Q3,85.65,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2023-Q4,89.19,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2024-Q1,92.81,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2024-Q2,95.65,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2024-Q3,98.31,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2024-Q4,99.29,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2025-Q1,99.91,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2025-Q2,99.38,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2025-Q3,100,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2025-Q4,100.34,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2026-Q1,102.24,,,,
ABS:LCI(1.0.0),1,126670,P2,50,Q,2026-Q2,104.57,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2007-Q2,39.72,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2007-Q3,40.12,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2007-Q4,40.71,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2008-Q1,41.51,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2008-Q2,42.5,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2008-Q3,43.89,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2008-Q4,44.6,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2009-Q1,46.03,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2009-Q2,46.53,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2009-Q3,47.85,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2009-Q4,48.25,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2010-Q1,49.29,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2010-Q2,49.44,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2010-Q3,50.65,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2010-Q4,50.83,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2011-Q1,51.6,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2011-Q2,52.35,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2011-Q3,52.28,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2011-Q4,52.78,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2012-Q1,53.02,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2012-Q2,53.44,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2012-Q3,54.46,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2012-Q4,55.49,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2013-Q1,56.84,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2013-Q2,56.81,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2013-Q3,56.26,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2013-Q4,56.26,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2014-Q1,56.32,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2014-Q2,56.07,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2014-Q3,56.36,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2014-Q4,57.11,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2015-Q1,57.15,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2015-Q2,57.17,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2015-Q3,57.78,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2015-Q4,58.76,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2016-Q1,59.64,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2016-Q2,60.34,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2016-Q3,62.28,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2016-Q4,63.05,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2017-Q1,64.06,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2017-Q2,63.64,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2017-Q3,64.39,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2017-Q4,65.37,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2018-Q1,65.75,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2018-Q2,66.27,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2018-Q3,66.84,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2018-Q4,67.26,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2019-Q1,67.11,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2019-Q2,67.16,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2019-Q3,67.28,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2019-Q4,67.52,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2020-Q1,67.98,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2020-Q2,68.39,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2020-Q3,68.56,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2020-Q4,68.98,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2021-Q1,68.9,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2021-Q2,69.92,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2021-Q3,70.82,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2021-Q4,71.54,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2022-Q1,72.4,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2022-Q2,72.72,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2022-Q3,74.32,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2022-Q4,75.87,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2023-Q1,78.87,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2023-Q2,82.86,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2023-Q3,85.28,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2023-Q4,88.97,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2024-Q1,92.46,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2024-Q2,95.4,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2024-Q3,97.93,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2024-Q4,98.78,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2025-Q1,99.03,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2025-Q2,98.48,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2025-Q3,100,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2025-Q4,100.94,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2026-Q1,103.15,,,,
ABS:LCI(1.0.0),1,115528,PBLCI,50,Q,2026-Q2,104.42,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,1998-Q3,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,1998-Q4,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,1999-Q1,-0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,1999-Q2,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,1999-Q3,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,1999-Q4,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2000-Q1,1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2000-Q2,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2000-Q3,3.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2000-Q4,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2001-Q1,1.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2001-Q2,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2001-Q3,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2001-Q4,1.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2002-Q1,1.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2002-Q2,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2002-Q3,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2002-Q4,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2003-Q1,1.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2003-Q2,-0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2003-Q3,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2003-Q4,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2004-Q1,1.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2004-Q2,0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2004-Q3,0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2004-Q4,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2005-Q1,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2005-Q2,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2005-Q3,1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2005-Q4,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2006-Q1,1.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2006-Q2,2.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2006-Q3,1.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2006-Q4,-0.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2007-Q1,-0.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2007-Q2,1.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2007-Q3,1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2007-Q4,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2008-Q1,1.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2008-Q2,1.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2008-Q3,1.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2008-Q4,-0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2009-Q1,1.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2009-Q2,0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2009-Q3,1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2009-Q4,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2010-Q1,1.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2010-Q2,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2010-Q3,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2010-Q4,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2011-Q1,1.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2011-Q2,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2011-Q3,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2011-Q4,-0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2012-Q1,0,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2012-Q2,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2012-Q3,1.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2012-Q4,0,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2013-Q1,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2013-Q2,0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2013-Q3,1.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2013-Q4,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2014-Q1,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2014-Q2,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2014-Q3,0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2014-Q4,-0.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2015-Q1,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2015-Q2,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2015-Q3,0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2015-Q4,0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2016-Q1,0,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2016-Q2,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2016-Q3,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2016-Q4,0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2017-Q1,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2017-Q2,0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2017-Q3,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2017-Q4,0.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2018-Q1,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2018-Q2,0.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2018-Q3,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2018-Q4,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2019-Q1,0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2019-Q2,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2019-Q3,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2019-Q4,0.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2020-Q1,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2020-Q2,-0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2020-Q3,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2020-Q4,0,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2021-Q1,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2021-Q2,1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2021-Q3,0.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2021-Q4,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2022-Q1,2.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2022-Q2,1.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2022-Q3,1.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2022-Q4,1.7,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2023-Q1,2.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2023-Q2,0.9,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2023-Q3,0.4,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2023-Q4,0.8,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2024-Q1,1.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2024-Q2,1.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2024-Q3,0.3,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2024-Q4,-0.2,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2025-Q1,1.6,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2025-Q2,1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2025-Q3,1.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2025-Q4,0.1,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2026-Q1,2.5,,,,
ABS:LCI(1.0.0),2,10001,P2,50,Q,2026-Q2,0.5,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2007-Q3,2.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2007-Q4,-0.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2008-Q1,2.2,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2008-Q2,-0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2008-Q3,1.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2008-Q4,2.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2009-Q1,2.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2009-Q2,-1.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2009-Q3,-1.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2009-Q4,1.7,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2010-Q1,1.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2010-Q2,-0.6,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2010-Q3,-0.6,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2010-Q4,2.5,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2011-Q1,3.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2011-Q2,1.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2011-Q3,-0.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2011-Q4,-1.9,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2012-Q1,-2.8,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2012-Q2,0.6,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2012-Q3,2.2,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2012-Q4,-0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2013-Q1,-1.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2013-Q2,0,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2013-Q3,0.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2013-Q4,1.8,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2014-Q1,0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2014-Q2,0.5,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2014-Q3,1.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2014-Q4,-0.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2015-Q1,0.2,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2015-Q2,-0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2015-Q3,-0.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2015-Q4,0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2016-Q1,-0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2016-Q2,-0.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2016-Q3,2.1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2016-Q4,0.6,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2017-Q1,-0.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2017-Q2,-0.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2017-Q3,-1.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2017-Q4,1.3,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2018-Q1,0.4,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2018-Q2,-0.6,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2018-Q3,0.6,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2018-Q4,1,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2019-Q1,1.5,,,,
ABS:LCI(1.0.0),2,20001,PBLCI,50,Q,2019-Q2,-0.5,,,,
